epoch,loss_train,loss_val,elapsed_min
1,0.7534597873687744,0.6546115636825561,0.19411628246307372
2,0.5892875999212265,0.5277040272951126,0.3864471554756165
3,0.5133031971752644,0.4279121935367584,0.593122923374176
4,0.42404745817184447,0.39901318252086637,0.7928353746732076
5,0.3984335772693157,0.36368176341056824,0.9959850947062174
6,0.39151646867394446,0.363674521446228,1.2031025966008504
7,0.36433719880878923,0.34870260655879975,1.3948998689651488
8,0.339564212039113,0.2854416728019714,1.585534385840098
9,0.31949335187673567,0.2912517160177231,1.7755892237027486
10,0.3032422211021185,0.2856789201498032,1.9755615949630738
11,0.30026991181075574,0.2881898611783981,2.1778436422348024
12,0.2871066778898239,0.2689942330121994,2.3847463846206667
13,0.27881140895187856,0.24466526061296462,2.584125558535258
14,0.2589227233082056,0.2641920879483223,2.7971293052037556
15,0.2578976389020681,0.23684409707784654,2.9866572578748065
16,0.22587598152458668,0.24324697107076645,3.1963525970776874
17,0.24032312370836734,0.23497959673404695,3.4023513555526734
18,0.2250972181558609,0.2347555235028267,3.6090920845667522
19,0.21865496896207332,0.22635837495326996,3.8115127007166545
20,0.21428436860442163,0.241758531332016,4.018337806065877
21,0.2069009907543659,0.21220619529485701,4.228085275491079
22,0.19853462502360344,0.20842862576246263,4.418489070733388
23,0.21389142982661724,0.21170992255210877,4.6311867515246075
24,0.22404841370880604,0.21765347719192504,4.838124454021454
25,0.198305119946599,0.22859656065702438,5.034376537799835
26,0.19229251854121684,0.2093859687447548,5.228162634372711
27,0.1965278547257185,0.22348088324069976,5.419493405024211
28,0.18279556185007095,0.21067098528146744,5.6083752910296125
29,0.18321058303117752,0.21881164014339446,5.811400469144186
30,0.17705687656998634,0.19547415375709534,5.997357932726542
31,0.1851894384250045,0.20808296352624894,6.211751159032186
32,0.18015679121017455,0.19870912432670593,6.413224283854166
33,0.1798419501632452,0.19516971409320832,6.608411641915639
34,0.17605793960392474,0.19279277622699736,6.804450090726217
35,0.17103366758674382,0.1901584818959236,7.0080307722091675
36,0.16680481228977442,0.21368701457977296,7.202840654055278
37,0.1707836164161563,0.17743484079837799,7.391017846266428
38,0.16957696415483953,0.19482619315385818,7.58252998193105
39,0.1666349133476615,0.18322011977434158,7.781388413906098
40,0.17532142866402864,0.1868419900536537,7.979977206389109
41,0.16314796544611454,0.1837513878941536,8.17817537387212
42,0.16757022254168988,0.19562492445111274,8.362210901578267
43,0.16008479930460454,0.19398688673973083,8.560782007376353
44,0.15794344004243613,0.18783638924360274,8.75746907790502
45,0.15179188139736652,0.20294852405786515,8.954435066382091
46,0.15692191012203693,0.20340437665581704,9.163224824269612
47,0.15778240822255613,0.17209624350070954,9.360589977105459
48,0.1593499781563878,0.19540739580988883,9.56060514052709
49,0.1526314102113247,0.1762733615934849,9.747065659364065
50,0.14997359532862903,0.1941840209066868,9.949873781204223
51,0.15259305033832787,0.1882517620921135,10.151157335440319
52,0.15933086946606637,0.18218526244163513,10.343789652983348
53,0.15721217598766088,0.1972217597067356,10.531700070699056
54,0.16183220259845257,0.1759931355714798,10.732545749346416
55,0.15254546348005532,0.17268755659461021,10.931126395861307
56,0.14416072741150857,0.1780757114291191,11.126080218950907
57,0.1433998417109251,0.17697570696473122,11.335082006454467
58,0.14302494563162327,0.16972523853182792,11.522700941562652
59,0.14836277402937412,0.18861692398786545,11.728697232405345
60,0.14011204801499844,0.17291022166609765,11.922583210468293
61,0.1352744285017252,0.1604015648365021,12.133184750874838
62,0.1337096381932497,0.17206485643982888,12.339263757069906
63,0.1311092905700207,0.1704699270427227,12.532459378242493
64,0.13541016019880772,0.15536332949995996,12.74866912762324
65,0.13672650810331105,0.1689049258828163,12.9464244445165
66,0.13644114267081023,0.17805054038763046,13.145621653397878
67,0.13434776850044727,0.17816444486379623,13.336284220218658
68,0.13542235866189004,0.18201909959316254,13.528847340742747
69,0.1311918431892991,0.1856256239116192,13.72911712328593
70,0.13857353944331408,0.17060396298766137,13.923271294434866
71,0.13023366816341878,0.1642327792942524,14.126158018906912
72,0.12858360596001148,0.15874270275235175,14.332676482200622
73,0.12678621895611286,0.17894304394721985,14.522677365938822
74,0.126841345988214,0.1686745196580887,14.708692137400309
75,0.1250070184469223,0.16262493059039115,14.910395054022471
76,0.12379467096179723,0.19051281437277795,15.105876898765564
