epoch,loss_train,loss_val,elapsed_min
1,0.7464359194040299,0.6406195044517518,0.1960779070854187
2,0.6069589018821716,0.523390018939972,0.38426552216211957
3,0.5071991719305515,0.44585109055042266,0.6055894255638122
4,0.47305610701441764,0.40719657242298124,0.8038478175799052
5,0.43256523460149765,0.38210580348968504,0.9980389555295308
6,0.3932432834059,0.33768499791622164,1.1915115475654603
7,0.38600788414478304,0.3822681471705437,1.3768299380938211
8,0.3509853150695562,0.31275430917739866,1.5595720529556274
9,0.31881244406104087,0.30705447047948836,1.7428401112556458
10,0.3095229461789131,0.32154661118984224,1.9334203243255614
11,0.31883387379348277,0.3056208357214928,2.1376670002937317
12,0.2941072333604097,0.29771849513053894,2.325553063551585
13,0.29252259992063046,0.3138472631573677,2.53951332171758
14,0.2855670388787985,0.29482983350753783,2.7316536982854207
15,0.2680795226246119,0.2748044282197952,2.9178536971410116
16,0.25004660040140153,0.2635913446545601,3.1105019132296245
17,0.248293499276042,0.27123532742261885,3.3075475414594013
18,0.2449120484292507,0.24858105331659316,3.4864645838737487
19,0.24632664062082768,0.2671810626983643,3.6688816944758096
20,0.22401254251599312,0.24344540536403655,3.8529589970906577
21,0.21738090962171555,0.24278196990489959,4.062374079227448
22,0.22104970924556255,0.24050156623125077,4.262015430132548
23,0.21881235651671888,0.24274573624134063,4.447920739650726
24,0.2159589696675539,0.22984426468610764,4.628059009710948
25,0.20638535358011723,0.21952560991048814,4.817968781789144
26,0.2100402407348156,0.23442918062210083,5.006270762284597
27,0.21819417402148247,0.24149941951036452,5.191073930263519
28,0.1997284810990095,0.21996810734272004,5.3808271567026775
29,0.19002971462905408,0.22856927514076233,5.566718598206838
30,0.18386683389544486,0.21259378343820573,5.763104093074799
31,0.1956928728148341,0.22312826067209243,5.968585777282715
32,0.1914934914559126,0.2300797685980797,6.156743137041728
33,0.1953826978802681,0.22022970467805864,6.339268239339193
34,0.18640767857432367,0.22213879525661467,6.526351102193197
35,0.18965173102915286,0.24924882650375366,6.708876017729441
36,0.18918261714279652,0.21803385615348816,6.900056409835815
37,0.17622087076306342,0.21506212204694747,7.099689133961996
38,0.1767873927950859,0.2257259801030159,7.290738681952159
39,0.18813887536525725,0.21528918594121932,7.4748689730962115
40,0.16827484406530857,0.21341322511434554,7.653343900044759
41,0.1666802167892456,0.2136003479361534,7.8435731649398805
42,0.16149688716977834,0.20069381445646287,8.027100094159444
43,0.168013053573668,0.20662345588207245,8.215746442476908
44,0.17858344744890928,0.2159821644425392,8.392171601454416
45,0.17055354192852973,0.19818917363882066,8.57257676521937
46,0.17145590465515853,0.20499784648418426,8.761151452859243
47,0.15035057179629802,0.2025252804160118,8.941379368305206
48,0.1592703264206648,0.22185493856668473,9.118676277001699
49,0.16186587307602168,0.2024294391274452,9.301709449291229
50,0.14985275715589524,0.19524731114506721,9.481529664993285
51,0.15265104919672012,0.20138337165117265,9.676072569688161
52,0.14953665751963854,0.192376060038805,9.864974399407705
53,0.15149348713457583,0.19732754454016685,10.052198719978332
54,0.15607544966042042,0.21327148824930192,10.2367533326149
55,0.15585971549153327,0.198078802973032,10.42237808307012
56,0.14905661437660456,0.1911920800805092,10.60840086142222
57,0.1523426340892911,0.20286890417337416,10.801254459222157
58,0.14961081221699715,0.19462531581521034,11.008542315165203
59,0.1536149401217699,0.205379818379879,11.193514084815979
60,0.1748307252302766,0.21600586771965027,11.374767378966014
61,0.15588883254677058,0.20121846199035645,11.567812089125315
62,0.16440813299268484,0.20804010033607484,11.746904273827871
63,0.1642970483750105,0.21279829144477844,11.922249225775401
64,0.16173218619078397,0.2066132180392742,12.137049289544423
65,0.15609609726816415,0.1995637074112892,12.3313459277153
66,0.14963119886815548,0.1975608229637146,12.51175438563029
67,0.1460130063816905,0.20101460665464402,12.688164420922597
68,0.1542956693097949,0.20766353756189346,12.873671833674113
69,0.13842027615755798,0.19730200469493867,13.05905446211497
70,0.1402925882488489,0.19668579697608948,13.244119095802308
71,0.14972637072205544,0.19863605871796608,13.445167100429535
72,0.14700737819075585,0.1928616315126419,13.631992026170094
73,0.1366427792236209,0.19247477501630783,13.81334600051244
