epoch,loss_train,loss_val,elapsed_min
1,0.7483421340584755,0.6348596096038819,0.19386481841405231
2,0.5930219352245331,0.4855822563171387,0.39069626728693646
3,0.5069706700742245,0.4570388436317444,0.5806441227595012
4,0.47039011120796204,0.40757009088993074,0.7784745732943217
5,0.4138122297823429,0.3636213719844818,0.9805630882581075
6,0.3927130449563265,0.32156675308942795,1.1688396692276002
7,0.37793900780379774,0.28761002570390704,1.3674313108126321
8,0.3248624913394451,0.26977492272853854,1.5673271656036376
9,0.3367898467928171,0.26783972382545473,1.757067875067393
10,0.303377765417099,0.23907953202724458,1.961676037311554
11,0.2944616500288248,0.24345538169145584,2.1633456985155743
12,0.2871990792453289,0.24522138088941575,2.36344264348348
13,0.26248560585081576,0.23991534262895584,2.559039827187856
14,0.2773223277181387,0.22796282172203064,2.7500138600667317
15,0.2370010271668434,0.2377663344144821,2.9521613995234173
16,0.23813666328787803,0.2108710452914238,3.1613351027170817
17,0.24085703343153,0.21815075129270553,3.3733957171440125
18,0.23522966988384725,0.19330525100231172,3.5852461735407513
19,0.22109493501484395,0.2010667309165001,3.7876195947329205
20,0.21689865365624428,0.192817522585392,3.988761536280314
21,0.21005666330456735,0.19799205660820007,4.1931993166605634
22,0.2117035660892725,0.19349561482667924,4.390653661886851
23,0.20994160175323487,0.19114071130752563,4.595205879211425
24,0.19994498565793037,0.1788157418370247,4.794689937432607
25,0.191541700810194,0.19526532739400865,5.0000077247619625
26,0.2000954005867243,0.18736050575971602,5.200900602340698
27,0.20391007028520108,0.18236058279871942,5.395544294516245
28,0.19036915376782418,0.1708241656422615,5.5968442042668665
29,0.18484387807548047,0.17223906069993972,5.795241085688273
30,0.1845417695119977,0.17898690402507783,5.991923034191132
31,0.18439476378262043,0.16939818263053893,6.189513858159383
32,0.19053863789886236,0.16988773196935653,6.391402387619019
33,0.18068670760840178,0.1637662909924984,6.597573788960775
34,0.1748076504096389,0.18155080303549767,6.7957130392392475
35,0.1785051953047514,0.18146676272153855,6.989069477717082
36,0.1830874342471361,0.17420574426651,7.180013636747996
37,0.16846820451319217,0.16762930303812026,7.3653783917427065
38,0.17353684902191163,0.17312322556972504,7.569382905960083
39,0.17651639878749847,0.16679394841194153,7.771023249626159
40,0.16630999818444253,0.155925415456295,7.972391506036122
41,0.15665945317596197,0.15549562275409698,8.17970943848292
42,0.15090541150420905,0.15013643205165864,8.384589099884034
43,0.15205803085118533,0.1635478414595127,8.589776400725047
44,0.16038456093519926,0.1561281979084015,8.786711303393046
45,0.16123742517083883,0.1741810292005539,8.992471547921498
46,0.16290983315557242,0.159097521007061,9.193994669119517
47,0.164924362488091,0.16061558797955514,9.382931272188822
48,0.1538199011236429,0.1739980846643448,9.57799381017685
49,0.16060197819024324,0.17141824588179588,9.78116310040156
50,0.15381659045815468,0.15112122371792794,9.977735102176666
51,0.1559905454516411,0.15685386657714845,10.18362826903661
52,0.15546962562948466,0.14607636854052544,10.38676467736562
53,0.15218378603458405,0.16303290724754332,10.590081397692362
54,0.1581706700846553,0.1741400219500065,10.793480559190114
55,0.1651542501524091,0.16224060952663422,10.992415686448416
56,0.14562279880046844,0.15412155762314797,11.18250074783961
